"state_fips","state_name","county_fips","crime_count","county_pop","st","state","st_abbr","stcnty","county","location","area_sqmi","e_totpop","m_totpop","e_hu","m_hu","e_hh","m_hh","e_pov150","m_pov150","e_unemp","m_unemp","e_hburd","m_hburd","e_nohsdp","m_nohsdp","e_uninsur","m_uninsur","e_age65","m_age65","e_age17","m_age17","e_disabl","m_disabl","e_sngpnt","m_sngpnt","e_limeng","m_limeng","e_minrty","m_minrty","e_munit","m_munit","e_mobile","m_mobile","e_crowd","m_crowd","e_noveh","m_noveh","e_groupq","m_groupq","ep_pov150","mp_pov150","ep_unemp","mp_unemp","ep_hburd","mp_hburd","ep_nohsdp","mp_nohsdp","ep_uninsur","mp_uninsur","ep_age65","mp_age65","ep_age17","mp_age17","ep_disabl","mp_disabl","ep_sngpnt","mp_sngpnt","ep_limeng","mp_limeng","ep_minrty","mp_minrty","ep_munit","mp_munit","ep_mobile","mp_mobile","ep_crowd","mp_crowd","ep_noveh","mp_noveh","ep_groupq","mp_groupq","epl_pov150","epl_unemp","epl_hburd","epl_nohsdp","epl_uninsur","spl_theme1","rpl_theme1","epl_age65","epl_age17","epl_disabl","epl_sngpnt","epl_limeng","spl_theme2","rpl_theme2","epl_minrty","spl_theme3","rpl_theme3","epl_munit","epl_mobile","epl_crowd","epl_noveh","epl_groupq","spl_theme4","rpl_theme4","spl_themes","rpl_themes","f_pov150","f_unemp","f_hburd","f_nohsdp","f_uninsur","f_theme1","f_age65","f_age17","f_disabl","f_sngpnt","f_limeng","f_theme2","f_minrty","f_theme3","f_munit","f_mobile","f_crowd","f_noveh","f_groupq","f_theme4","f_total","e_daypop","e_noint","m_noint","e_afam","m_afam","e_hisp","m_hisp","e_asian","m_asian","e_aian","m_aian","e_nhpi","m_nhpi","e_twomore","m_twomore","e_otherrace","m_otherrace","ep_noint","mp_noint","ep_afam","mp_afam","ep_hisp","mp_hisp","ep_asian","mp_asian","ep_aian","mp_aian","ep_nhpi","mp_nhpi","ep_twomore","mp_twomore","ep_otherrace","mp_otherrace","pr_female_hh","pr_pov","pr_pubassi","pr_unemprate","pr_hs_or_low","pr_std_income","crime_rate","disad_national_v1","disad_national_v2","disad_national_v3","svi_theme1_pca","svi_theme2_pca","svi_theme3_z","svi_theme4_pca","svi_overall_pca"
48,"Texas",48355,92,263965,48,"Texas","TX",48355,"Nueces","Nueces County, Texas",839.065010365886,362151,0,150133,243,130482,1023,93401,4179,10094,1118,38180,1840,38363,1567,63133,2508,52453,98,88993,117,45304,1703,11023,1015,7801,809,257172,688,16753,1170,4771,528,5457,593,9050,745,8483,674,26.4,1.2,5.8,0.6,29.3,1.4,16.2,0.7,17.7,0.7,14.5,0.1,24.6,0,12.7,0.5,8.4,0.8,2.3,0.2,71,0.2,11.2,0.8,3.2,0.4,4.2,0.5,6.9,0.6,2.3,0.2,0.6314,0.6617,0.9023,0.7619,0.9281,3.8854,0.9176,0.1426,0.8125,0.2298,0.8676,0.8046,2.8571,0.7527,0.9669,0.9669,0.9669,0.8966,0.1394,0.8842,0.6948,0.5627,3.1777,0.846,10.8871,0.9233,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,383076,43562,3479,13052,242,232273,0,7376,303,735,230,297,67,3116,478,323,194,12.3,0,3.6,0.1,64.1,0,2,0.1,0.2,0.1,0.1,0.1,0.9,0.1,0.1,0.1,0.16347206373702,0.171215687792679,0.01599588128414,0.037525803486598,0.461196863987154,0.314136776192147,0.348531055253537,-0.385772465089552,-0.094093630186554,-0.0377298430378428,-0.514412991314931,-0.612400776789308,-0.448762513912403,-0.607615588626955,-0.572965280428463
48,"Texas",48439,382,895070,48,"Texas","TX",48439,"Tarrant","Tarrant County, Texas",865.284853941208,2077153,0,780381,547,722446,2403,412276,9722,54185,2505,203767,4223,180454,3962,337553,8157,235076,152,546125,0,206258,4177,57733,1870,110254,3963,1124618,5312,130408,2877,14708,1214,31245,1421,31309,1650,24218,1371,20.1,0.5,5,0.2,28.2,0.6,13.5,0.3,16.4,0.4,11.3,0.1,26.3,0,10,0.2,8,0.3,5.7,0.2,54.1,0.3,16.7,0.4,1.9,0.2,4.3,0.2,4.3,0.2,1.2,0.1,0.3269,0.5172,0.8647,0.6394,0.9023,3.2505,0.7463,0.0302,0.9096,0.0652,0.8415,0.9389,2.7854,0.7088,0.8927,0.8927,0.8927,0.9574,0.0773,0.8902,0.2909,0.2298,2.4456,0.4628,9.3742,0.7476,0,0,0,0,1,1,0,1,0,0,1,2,0,0,1,0,0,0,0,1,4,2082188,169630,6200,337963,3257,602314,0,115015,1561,5231,553,3949,262,55179,3719,4967,987,8.3,0,16.3,0.2,29,0,5.5,0.1,0.3,0.1,0.2,0.1,2.7,0.2,0.2,0.1,0.162890982265242,0.172131713369514,0.0205560881332527,0.0391202883529485,0.445225152040738,0.226522667313712,0.426782262839778,-0.292408256273438,-0.0618373709958,-0.0491595039540255,0.636997720054871,0.602814946704776,0.467060539484784,0.0814733293890362,0.48883165441329
48,"Texas",48453,195,662478,48,"Texas","TX",48453,"Travis","Travis County, Texas",994.0521860088,1250884,0,530125,754,491531,1904,219434,6182,31739,1972,141430,3132,84334,2809,152633,4813,123046,22,270643,0,102986,3075,26881,1235,64364,3375,643071,3024,150237,3417,15692,1125,20220,1454,26719,1289,25674,1816,17.9,0.5,4.3,0.3,28.8,0.6,9.7,0.3,12.3,0.4,9.8,0.1,21.6,0,8.3,0.2,5.5,0.3,5.5,0.3,51.4,0.2,28.3,0.6,3,0.2,4.1,0.3,5.4,0.3,2.1,0.1,0.2228,0.3765,0.8857,0.3845,0.76,2.6295,0.5388,0.0118,0.4243,0.021,0.4714,0.9354,1.8639,0.1448,0.8832,0.8832,0.8832,0.9911,0.1314,0.8768,0.4764,0.5245,3.0002,0.7635,8.3768,0.578,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,1434119,111294,5710,98769,1471,420236,0,83853,1448,1945,340,265,151,35248,2099,2755,588,9.1,0,7.9,0.1,33.6,0,6.7,0.1,0.2,0.1,0,0.1,2.8,0.2,0.2,0.1,0.0937825267511526,0.15974723773734,0.0158095562856139,0.0321307095597332,0.248830526489168,-0.127948179708556,0.294349397263003,-1.05569793207023,-1.17131372544395,-1.10973180911133,-0.0258555140783156,-0.139008997607476,-0.0413421090884475,0.0646493967438234,-0.0408671096899783
48,"Texas",48479,19,164260,48,"Texas","TX",48479,"Webb","Webb County, Texas",3361.47632079646,274847,0,84553,196,76382,576,103476,4899,6698,874,24484,1249,48752,1638,78374,3318,25815,118,90377,11,32626,1387,8894,659,49636,1874,265270,229,9127,764,7977,484,8112,638,4588,544,3099,500,38.1,1.8,5.7,0.7,32.1,1.6,31.8,1.1,28.7,1.2,9.4,0.1,32.9,0,12,0.5,11.6,0.9,19.9,0.8,96.5,0.1,10.8,0.9,9.4,0.6,10.6,0.8,6,0.7,1.1,0.2,0.937,0.6442,0.9599,0.9927,0.994,4.5278,0.9901,0.0089,0.9901,0.1792,0.9771,0.9975,3.1528,0.8912,0.9987,0.9987,0.9987,0.888,0.4577,0.9908,0.5652,0.1913,3.093,0.8122,11.7723,0.9771,1,0,1,1,1,4,0,1,0,1,1,3,1,1,0,0,1,0,0,1,9,283683,68881,4028,854,76,262499,0,1340,114,120,45,21,36,358,160,78,71,25.3,0,0.3,0.1,95.5,0,0.5,0.1,0,0.1,0,0.1,0.1,0.1,0,0.1,0.240650649189259,0.288100659669218,0.012643311758424,0.0313132986927112,0.615443107896933,0.799201351045872,0.115670278826251,0.477086273640796,1.00972060616541,1.09313814910675,-0.509926887663718,-0.621307027557196,-0.440212892280151,-0.645610501712347,-0.58089277569271
48,"Texas",48491,1,14109,48,"Texas","TX",48491,"Williamson","Williamson County, Texas",1115.832251418,570437,0,199061,238,188113,1024,63254,3659,15159,1372,44774,1752,25510,1543,54481,3456,69632,52,145945,0,57109,2413,11988,928,14707,1459,237608,2693,28456,1536,3941,420,4781,660,4263,593,4062,654,11.2,0.6,5,0.4,23.8,0.9,6.7,0.4,9.6,0.6,12.2,0.1,25.6,0,10.1,0.4,6.4,0.5,2.8,0.3,41.7,0.5,14.3,0.8,2,0.2,2.5,0.4,2.3,0.3,0.7,0.1,0.0337,0.5172,0.6429,0.1458,0.5859,1.9255,0.3068,0.0503,0.8803,0.0691,0.641,0.8425,2.4832,0.5178,0.8071,0.8071,0.8071,0.9376,0.0812,0.6744,0.0512,0.0799,1.8243,0.1846,7.0401,0.3444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,501195,26124,2702,34918,1380,140449,0,40299,1051,865,216,642,165,19327,1990,1108,463,4.6,0,6.1,0.2,24.6,0,7.1,0.2,0.2,0.1,0.1,0.1,3.4,0.3,0.2,0.1,0.1130451952111,0.0744494621211801,0.026303237118502,0.0468865901110904,0.232794534193999,-0.238268839455501,0.070876745339854,-0.813382087845671,-1.02704794977497,-1.05683394942097,-0.528915363537742,-0.519971263048872,-0.469417588944927,-0.660779559419635,-0.560447975694522
51,"Virginia",51550,61,195271,51,"Virginia","VA",51550,"Chesapeake City","Chesapeake city, Virginia",338.45626223161,242647,0,91707,241,86524,728,30326,2856,6209,887,23396,1308,11063,873,15751,1483,32095,117,58883,98,26141,1640,7053,646,3143,733,105769,1835,7212,675,2072,369,1065,253,3671,545,5114,624,12.8,1.2,5.2,0.7,27,1.5,6.8,0.5,6.8,0.6,13.2,0.1,24.3,0,11.4,0.7,8.2,0.7,1.4,0.3,43.6,0.8,7.9,0.7,2.3,0.4,1.2,0.3,4.2,0.6,2.1,0.3,0.0595,0.5586,0.8202,0.1531,0.3482,1.9396,0.3122,0.0827,0.7855,0.1404,0.8542,0.6814,2.5442,0.5563,0.8256,0.8256,0.8256,0.8221,0.0939,0.2377,0.2753,0.5245,1.9535,0.2304,7.2629,0.3873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226649,13876,1704,70466,911,15813,0,8057,545,346,128,23,43,10068,1366,996,599,5.8,0,29,0.4,6.5,0,3.3,0.2,0.1,0.1,0,0.1,4.1,0.6,0.4,0.2,0.138207470669133,0.0791639306426731,0.0145559231035858,0.0366481654448643,0.303735540166564,-0.436264671530993,0.312386375857142,-1.01632925138174,-0.993469590966164,-1.10002551462742,-0.686494781447963,-0.71835845795574,-0.608609187657506,-0.728814650703684,-0.711803712739353
51,"Virginia",51710,188,205764,51,"Virginia","VA",51710,"Norfolk City","Norfolk city, Virginia",53.274906471962,244300,0,98142,591,89398,856,57938,2570,9051,846,33537,1278,18198,1128,24336,1648,27349,46,47911,0,29661,1400,9299,622,3461,592,139053,1615,17800,795,680,175,2032,347,11093,759,26935,1407,26.6,1.2,8,0.7,37.5,1.4,11.9,0.7,11.4,0.8,11.2,0.1,19.6,0,13.9,0.6,10.4,0.7,1.5,0.3,56.9,0.7,18.1,0.8,0.7,0.2,2.3,0.4,12.4,0.8,11,0.6,0.6404,0.8861,0.9949,0.5496,0.7088,3.7798,0.8927,0.0283,0.211,0.3421,0.9539,0.6986,2.2339,0.3374,0.9087,0.9087,0.9087,0.9663,0.0242,0.6241,0.9634,0.9459,3.5239,0.9488,10.4463,0.8822,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,3,6,315681,26487,2559,97851,1092,20452,0,8726,377,518,140,106,59,10551,1046,849,397,12.2,0.1,40.1,0.4,8.4,0,3.6,0.2,0.2,0.1,0,0.1,4.3,0.4,0.3,0.2,0.190062433355087,0.188013781169016,0.0350218321408829,0.0499358407087665,0.382379382976448,0.43334003497656,0.913668085768162,0.408867287460068,0.340488750489999,0.359306831140415,-0.621886705759124,-0.710476945651815,-0.573468954710127,-0.448878333343462,-0.616390463321419
51,"Virginia",51810,84,427659,51,"Virginia","VA",51810,"Virginia Beach City","Virginia Beach city, Virginia",244.722500928056,450882,0,185735,395,172452,1029,56005,3488,10224,941,50203,1798,18454,1207,31512,1845,63991,34,99896,0,48643,1426,12620,952,5599,866,175611,2004,20602,1186,1939,336,2336,514,7611,945,9520,1020,12.7,0.8,4.4,0.4,29.1,1,6,0.4,7.4,0.4,14.2,0.1,22.2,0,11.4,0.3,7.3,0.6,1.3,0.2,38.9,0.4,11.1,0.6,1,0.2,1.4,0.3,4.4,0.5,2.1,0.2,0.0579,0.3912,0.8975,0.0961,0.4052,1.8479,0.2858,0.1292,0.508,0.1404,0.767,0.6601,2.2047,0.3221,0.7801,0.7801,0.7801,0.8943,0.0356,0.3183,0.3055,0.5245,2.0782,0.281,6.9109,0.3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412345,28211,2256,82565,1203,37894,0,31447,757,829,227,387,123,21371,1322,1118,427,6.4,0,18.3,0.3,8.4,0,7,0.2,0.2,0.1,0.1,0.1,4.7,0.3,0.2,0.1,0.127757190265393,0.0733291628436707,0.0117595670484241,0.0275786573164577,0.260333411572522,-0.362014036922063,0.19641817429307,-1.37856920382106,-1.38497491303226,-1.3906622358522,-0.586703716087172,-0.578871451329284,-0.534872132330297,-0.638841619686609,-0.60155156371013
53,"Washington",53033,131,577072,53,"Washington","WA",53033,"King","King County, Washington",2115.22785937611,2225064,0,952344,540,900061,2676,285879,6944,54603,2050,232794,4231,104895,3097,117336,3930,293222,0,449242,0,215852,3724,39335,1522,97307,3026,929663,5695,278199,3769,15882,830,35204,1396,94808,2414,37874,1255,13,0.3,4.3,0.2,25.9,0.5,6.6,0.2,5.3,0.2,13.2,0,20.2,0,9.8,0.2,4.4,0.2,4.6,0.1,41.8,0.3,29.2,0.4,1.7,0.1,3.9,0.2,10.5,0.3,1.7,0.1,0.0649,0.3765,0.7693,0.1375,0.1926,1.5408,0.1986,0.0827,0.2645,0.0576,0.2476,0.915,1.5674,0.0541,0.8081,0.8081,0.8081,0.9924,0.0691,0.8635,0.9328,0.4198,3.2776,0.8864,7.1939,0.3743,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,3,2564695,113011,4549,141566,2237,218763,0,405835,2728,10307,718,16673,624,127070,4002,9449,1754,5.2,0,6.4,0.1,9.8,0,18.2,0.1,0.5,0.1,0.7,0.1,5.7,0.2,0.4,0.1,0.0574375318868194,0.121217159305993,0.0229852490423813,0.0316474902658186,0.133686403568485,-0.815678872089896,0.227008068317298,-1.40984334475522,-1.752786397601,-1.87937959583568,0.227784117432894,0.476939784890336,0.261232991285762,0.677469912681094,0.427607506853946
53,"Washington",53063,38,166800,53,"Washington","WA",53063,"Spokane","Spokane County, Washington",1764.21890297562,513402,53,219964,320,206502,1032,105864,3634,13786,837,61334,1998,20807,1451,26022,1653,83105,73,113309,8,72059,2012,12007,888,4794,597,82866,1956,35430,1502,11411,742,3800,447,15224,824,15744,748,21.2,0.7,5.5,0.3,29.7,1,5.9,0.4,5.2,0.3,16.2,0.1,22.1,0,14.3,0.4,5.8,0.4,1,0.1,16.1,0.4,16.1,0.7,5.2,0.3,1.8,0.2,7.4,0.4,3.1,0.1,0.3822,0.6143,0.9137,0.0901,0.1824,2.1827,0.3883,0.2467,0.4968,0.3835,0.5344,0.5863,2.2477,0.3469,0.4822,0.4822,0.4822,0.9526,0.2578,0.4742,0.7533,0.6805,3.1184,0.8221,8.031,0.5153,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,542635,36331,2278,8935,687,30770,30,11362,743,5171,592,2977,203,22901,1496,750,417,7.3,0,1.7,0.1,6,0.1,2.2,0.1,1,0.1,0.6,0.1,4.5,0.3,0.1,0.1,0.129356679995695,0.201841900573892,0.0547720229349407,0.0403678890127083,0.322472435205461,0.573496841048771,0.227817745803357,0.037878353121738,-0.124519890287059,0.0282769128274008,-0.525574008161268,-0.516864175426136,-0.632789477141757,-0.42259538132751,-0.50913065457239
55,"Wisconsin",55025,16,109706,55,"Wisconsin","WI",55025,"Dane","Dane County, Wisconsin",1196.49114339702,542459,0,236202,314,226600,878,83765,3506,7835,736,60712,1968,13670,943,19545,1591,74439,15,110477,52,47458,1961,12513,937,7221,876,115349,2597,58671,1833,2046,372,3575,523,18262,1438,13827,662,15.8,0.7,2.5,0.2,26.8,0.9,3.8,0.3,3.6,0.3,13.7,0.1,20.4,0,8.8,0.4,5.5,0.4,1.4,0.2,21.3,0.5,24.8,0.8,0.9,0.2,1.6,0.2,8.1,0.6,2.5,0.1,0.1388,0.1018,0.8116,0.0146,0.0439,1.1107,0.105,0.1031,0.2817,0.0299,0.4714,0.6814,1.5675,0.0544,0.5691,0.5691,0.5691,0.987,0.0321,0.4023,0.8055,0.5974,2.8243,0.6712,6.0716,0.2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,626014,38256,2379,25673,1175,35232,0,32033,951,1313,214,198,76,18530,1627,2370,1328,7.2,0,4.7,0.2,6.5,0,5.9,0.2,0.2,0.1,0,0.1,3.4,0.3,0.4,0.2,0.0570416440632616,0.23820012160095,0.0144820372219545,0.0224422621582197,0.157028495700978,0.0716260471872151,0.145844347620003,-1.21399167153474,-1.52682241576773,-1.30854206131149,-0.585916752969345,-0.560219949279763,-0.598494915585763,-0.489302148605674,-0.564227491662596
55,"Wisconsin",55079,788,490076,55,"Wisconsin","WI",55079,"Milwaukee","Milwaukee County, Wisconsin",241.48181827009,949180,0,419310,373,383703,1450,263250,4707,24688,1121,129172,2757,71018,2016,67755,2399,129110,28,227662,0,116586,2738,37169,1258,27830,1439,471818,3347,82084,1751,2511,316,9861,708,50511,1762,21967,841,28.4,0.5,5.1,0.2,33.7,0.7,11.3,0.3,7.2,0.3,13.6,0.1,24,0,12.4,0.3,9.7,0.3,3.1,0.2,49.7,0.4,19.6,0.4,0.6,0.1,2.6,0.2,13.2,0.5,2.3,0.1,0.7113,0.5385,0.9761,0.508,0.3822,3.1161,0.7031,0.0961,0.7562,0.2081,0.9325,0.8606,2.8535,0.7495,0.8749,0.8749,0.8749,0.9742,0.022,0.7021,0.9729,0.5627,3.2339,0.8705,10.0784,0.8396,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,2,4,1030431,139696,4636,246274,1900,146352,0,41721,921,4198,398,235,82,29281,2030,3757,1569,15.1,0,25.9,0.2,15.4,0,4.4,0.1,0.4,0.1,0,0.1,3.1,0.2,0.4,0.2,0.230575698397493,0.277790857878199,0.0337862433618958,0.04356873620474,0.486216998632121,0.805971808329763,1.60791387458272,0.917572387072737,1.02327562821895,1.09140387212063,-0.166037535612905,-0.119470578060184,-0.222145807950888,-0.23911686242106,-0.17838451112505
